item,qty,price,date
1530,1,3.0000000,2022-05-26
1530,3,3.0000000,2022-07-02
1530,11,3.0000000,2022-07-03
1530,6,3.0000000,2022-07-04
1530,6,3.0000000,2022-07-05
1530,12,3.0000000,2022-07-06
1530,8,3.0000000,2022-07-07
1530,5,3.0000000,2022-07-09
1530,12,3.0000000,2022-07-10
1530,11,3.0000000,2022-07-11
1530,9,3.0000000,2022-07-12
1530,11,3.0000000,2022-07-13
1530,6,3.0000000,2022-07-14
1530,9,3.0000000,2022-07-15
1530,8,3.0000000,2022-07-16
1530,17,3.0000000,2022-07-17
1530,10,3.0000000,2022-07-18
1530,9,3.0000000,2022-07-19
1530,4,3.0000000,2022-07-20
1530,5,3.0000000,2022-07-21
1530,7,3.0000000,2022-07-22
1530,11,3.0000000,2022-07-23
1530,15,3.0000000,2022-07-24
1530,9,3.0000000,2022-07-25
1530,12,3.0000000,2022-07-26
1530,9,3.0000000,2022-07-27
1530,6,3.0000000,2022-07-28
1530,9,3.0000000,2022-07-29
1530,10,3.0000000,2022-07-30
1530,16,3.0000000,2022-07-31
1530,5,3.0000000,2022-08-01
1530,8,3.0000000,2022-08-02
1530,2,3.0000000,2022-08-03
1530,8,3.0000000,2022-08-04
1530,4,3.0000000,2022-08-05
1530,10,3.0000000,2022-08-06
1530,18,3.0000000,2022-08-07
1530,13,3.0000000,2022-08-08
1530,12,3.0000000,2022-08-09
1530,10,3.0000000,2022-08-10
1530,25,3.0000000,2022-08-11
1530,7,3.0000000,2022-08-12
1530,12,3.0000000,2022-08-13
1530,7,3.0000000,2022-08-14
1530,28,3.0000000,2022-08-15
1530,16,3.0000000,2022-08-16
1530,16,3.0000000,2022-08-17
1530,11,3.0000000,2022-08-18
1530,13,3.0000000,2022-08-19
1530,18,3.0000000,2022-08-20
1530,10,3.0000000,2022-08-21
1530,6,3.0000000,2022-08-22
1530,7,3.0000000,2022-08-23
1530,2,3.0000000,2022-08-25
1530,7,3.0000000,2022-08-26
1530,23,3.0000000,2022-08-27
1530,13,3.0000000,2022-08-28
1530,1,3.0000000,2022-08-29
1530,7,3.0000000,2022-08-30
1530,5,3.0000000,2022-08-31
1530,6,3.0000000,2022-09-01
1530,6,3.0000000,2022-09-02
1530,11,3.0000000,2022-09-03
1530,13,3.0000000,2022-09-04
1530,5,3.0000000,2022-09-05
1530,5,3.0000000,2022-09-06
1530,8,3.0000000,2022-09-07
1530,5,3.0000000,2022-09-08
1530,6,3.0000000,2022-09-09
1530,10,3.0000000,2022-09-10
1530,3,3.0000000,2022-09-11
1530,5,3.0000000,2022-09-12
1530,5,3.0000000,2022-09-13
1530,2,3.0000000,2022-09-14
1530,1,3.0000000,2022-09-15
1530,4,3.0000000,2022-09-18
1531,3,0.0000000,2021-07-13
1531,16,2.1428571,2021-07-14
1531,7,2.1428571,2021-07-15
1531,8,5.0000000,2021-07-16
1531,9,5.0000000,2021-07-17
1531,6,3.0000000,2021-07-19
1531,7,5.0000000,2021-07-20
1531,6,4.1666667,2021-07-21
1531,10,4.3750000,2021-07-22
1531,9,5.0000000,2021-07-23
1531,11,4.0000000,2021-07-24
1531,20,4.4117647,2021-07-25
1531,8,4.3750000,2021-07-26
1531,24,3.9473684,2021-07-27
1531,10,3.5000000,2021-07-28
1531,16,4.0000000,2021-07-29
1531,13,2.9166667,2021-07-30
1531,5,4.0000000,2021-07-31
1531,14,2.6923077,2021-08-01
1531,12,3.1818182,2021-08-02
1531,14,4.6153846,2021-08-03
1531,11,4.0909091,2021-08-04
1531,7,2.8571429,2021-08-05
1531,6,4.1666667,2021-08-06
1531,15,3.2142857,2021-08-07
1531,25,4.7826087,2021-08-08
1531,14,4.5833333,2021-08-09
1531,15,4.6666667,2021-08-10
1531,17,5.0000000,2021-08-11
1531,14,5.0000000,2021-08-12
1531,25,4.2500000,2021-08-13
1531,29,3.9130435,2021-08-14
1531,19,4.6428571,2021-08-15
1531,31,4.0740741,2021-08-16
1531,25,4.5454545,2021-08-17
1531,11,4.0000000,2021-08-18
1531,26,3.5714286,2021-08-19
1531,24,4.3181818,2021-08-20
1531,22,3.6666667,2021-08-21
1531,24,4.1666667,2021-08-22
1531,12,4.5833333,2021-08-23
1531,22,4.7619048,2021-08-24
1531,8,2.1428571,2021-08-25
1531,4,5.0000000,2021-08-26
1531,29,3.9130435,2021-08-27
1531,18,4.4117647,2021-08-28
1531,10,4.5000000,2021-08-29
1531,11,5.0000000,2021-08-30
1531,16,4.0000000,2021-08-31
1531,6,3.7500000,2021-09-01
1531,5,2.5000000,2021-09-02
1531,7,5.0000000,2021-09-03
1531,5,5.0000000,2021-09-04
1531,10,5.0000000,2021-09-05
1531,4,5.0000000,2021-09-06
1531,1,5.0000000,2021-09-07
1531,3,5.0000000,2021-09-08
1531,2,5.0000000,2021-09-09
1531,13,5.0000000,2021-09-10
1531,1,5.0000000,2021-09-11
1531,1,5.0000000,2021-09-12
1531,8,5.0000000,2021-09-13
1531,2,5.0000000,2021-09-14
1531,4,5.0000000,2021-09-15
1531,7,5.0000000,2021-09-16
1531,2,5.0000000,2021-09-17
1531,1,5.0000000,2021-09-18
1531,9,5.0000000,2021-09-19
1531,3,5.0000000,2021-09-20
1531,1,5.0000000,2021-09-21
1531,2,5.0000000,2021-09-22
1531,1,5.0000000,2021-09-23
1531,4,5.0000000,2021-09-24
1531,10,5.0000000,2021-09-25
1531,19,5.0000000,2021-09-26
1531,6,5.0000000,2021-09-27
1531,2,5.0000000,2021-09-28
1531,5,5.0000000,2021-09-29
1531,3,5.0000000,2021-09-30
1531,4,5.0000000,2021-10-02
1531,4,5.0000000,2021-10-03
1531,1,5.0000000,2021-10-04
1531,6,5.0000000,2021-10-05
1531,2,5.0000000,2021-10-06
1531,3,5.0000000,2021-10-07
1531,2,5.0000000,2021-10-09
1531,1,5.0000000,2021-10-10
1531,1,5.5000000,2022-05-15
1531,4,5.5000000,2022-05-18
1531,1,5.5000000,2022-05-20
1531,4,5.5000000,2022-05-21
1531,5,4.4000000,2022-05-22
1531,4,5.5000000,2022-05-23
1531,6,5.5000000,2022-05-25
1531,2,5.5000000,2022-05-26
1531,5,5.5000000,2022-05-27
1531,1,6.0000000,2022-05-28
1531,2,6.0000000,2022-05-29
1531,1,6.0000000,2022-05-30
1531,3,6.0000000,2022-05-31
1531,5,6.0000000,2022-06-01
1531,11,6.0000000,2022-06-02
1531,6,6.0000000,2022-06-03
1531,7,6.0000000,2022-06-04
1531,16,6.0000000,2022-06-05
1531,1,6.0000000,2022-06-06
1531,1,6.0000000,2022-06-07
1531,2,6.0000000,2022-06-08
1531,3,6.0000000,2022-06-09
1531,4,6.0000000,2022-06-11
1531,13,6.0000000,2022-06-12
1531,7,6.0000000,2022-06-13
1531,3,6.0000000,2022-06-14
1531,5,6.0000000,2022-06-15
1531,2,6.0000000,2022-06-16
1531,3,6.0000000,2022-06-17
1531,1,6.0000000,2022-06-18
1531,19,6.0000000,2022-06-19
1531,6,6.0000000,2022-06-20
1531,4,6.0000000,2022-06-21
1531,2,6.0000000,2022-06-22
1531,5,6.0000000,2022-06-23
1531,9,6.0000000,2022-06-24
1531,2,6.0000000,2022-06-25
1531,15,6.0000000,2022-06-26
1531,2,6.0000000,2022-06-27
1531,7,6.0000000,2022-06-28
1531,4,6.0000000,2022-06-29
1531,4,6.0000000,2022-06-30
1531,6,6.0000000,2022-07-01
1531,6,6.0000000,2022-07-02
1531,10,6.0000000,2022-07-03
1531,6,6.0000000,2022-07-04
1531,4,6.0000000,2022-07-05
1531,7,6.0000000,2022-07-06
1531,10,6.0000000,2022-07-07
1531,6,6.0000000,2022-07-09
1531,15,6.0000000,2022-07-10
1531,9,6.0000000,2022-07-11
1531,6,6.0000000,2022-07-12
1531,7,6.0000000,2022-07-13
1531,12,6.0000000,2022-07-14
1531,7,6.0000000,2022-07-15
1531,20,6.0000000,2022-07-16
1531,19,6.0000000,2022-07-17
1531,6,6.0000000,2022-07-18
1531,12,6.0000000,2022-07-19
1531,12,6.0000000,2022-07-20
1531,9,6.0000000,2022-07-21
1531,6,6.0000000,2022-07-22
1531,6,6.0000000,2022-07-23
1531,18,6.0000000,2022-07-24
1531,3,6.0000000,2022-07-25
1531,12,6.0000000,2022-07-26
1531,6,6.0000000,2022-07-27
1531,8,6.0000000,2022-07-28
1531,9,6.0000000,2022-07-29
1531,19,6.0000000,2022-07-30
1531,15,6.0000000,2022-07-31
1531,10,6.0000000,2022-08-01
1531,14,6.0000000,2022-08-02
1531,4,6.0000000,2022-08-03
1531,12,6.0000000,2022-08-04
1531,11,6.0000000,2022-08-05
1531,8,6.0000000,2022-08-06
1531,14,6.0000000,2022-08-07
1531,10,6.0000000,2022-08-08
1531,16,6.0000000,2022-08-09
1531,15,6.0000000,2022-08-10
1531,9,6.0000000,2022-08-11
1531,3,6.0000000,2022-08-12
1531,17,6.0000000,2022-08-13
1531,19,6.0000000,2022-08-14
1531,19,6.0000000,2022-08-15
1531,8,6.0000000,2022-08-16
1531,25,6.0000000,2022-08-17
1531,19,6.0000000,2022-08-18
1531,8,6.0000000,2022-08-19
1531,14,6.0000000,2022-08-20
1531,13,6.0000000,2022-08-21
1531,17,6.0000000,2022-08-22
1531,13,6.0000000,2022-08-23
1531,5,6.0000000,2022-08-24
1531,12,6.0000000,2022-08-25
1531,9,6.0000000,2022-08-26
1531,18,5.6000000,2022-08-27
1531,11,6.0000000,2022-08-28
1531,1,6.0000000,2022-08-29
1531,14,6.0000000,2022-08-30
1531,3,6.0000000,2022-08-31
1531,8,6.0000000,2022-09-01
1531,6,6.0000000,2022-09-02
1531,13,6.0000000,2022-09-03
1531,6,6.0000000,2022-09-04
1531,10,6.0000000,2022-09-05
1531,5,6.0000000,2022-09-06
1531,5,6.0000000,2022-09-07
1531,2,6.0000000,2022-09-08
1531,4,6.0000000,2022-09-09
1531,7,6.0000000,2022-09-10
1531,4,6.0000000,2022-09-11
1531,1,6.0000000,2022-09-12
1531,2,6.0000000,2022-09-13
1531,5,6.0000000,2022-09-14
1531,4,6.0000000,2022-09-15
1531,2,6.0000000,2022-09-16
1531,5,6.0000000,2022-09-17
1531,2,6.0000000,2022-09-18
1531,4,6.0000000,2022-09-19
1531,3,6.0000000,2022-09-20
1531,2,6.0000000,2022-09-21
1531,4,6.0000000,2022-09-22
1531,8,6.0000000,2022-09-23
1531,2,6.0000000,2022-09-24
1531,1,6.0000000,2022-09-27
1531,4,6.0000000,2022-09-28
1531,1,6.0000000,2022-09-29
1531,5,6.0000000,2022-09-30
1531,5,6.0000000,2022-10-02
1531,1,6.0000000,2022-10-03
1531,2,6.0000000,2022-10-04
1531,4,6.0000000,2022-10-06
1531,5,6.0000000,2022-10-07
1531,6,6.2000000,2022-10-08
1531,4,6.0000000,2022-10-09
1532,10,3.8888889,2021-07-14
1532,7,3.0000000,2021-07-15
1532,6,3.7500000,2021-07-16
1532,5,5.0000000,2021-07-17
1532,3,5.0000000,2021-07-19
1532,2,5.0000000,2021-07-20
1532,10,4.3750000,2021-07-21
1532,6,5.0000000,2021-07-22
1532,1,5.0000000,2021-07-23
1532,5,4.0000000,2021-07-24
1532,5,5.0000000,2021-07-25
1532,5,3.7500000,2021-07-26
1532,7,5.0000000,2021-07-27
1532,7,5.0000000,2021-07-28
1532,8,4.2857143,2021-07-29
1532,8,4.2857143,2021-07-30
1532,13,4.5833333,2021-07-31
1532,11,4.5000000,2021-08-01
1532,9,4.3750000,2021-08-02
1532,20,4.3750000,2021-08-03
1532,7,5.0000000,2021-08-04
1532,8,4.2857143,2021-08-05
1532,14,4.2857143,2021-08-06
1532,12,5.0000000,2021-08-07
1532,17,4.6666667,2021-08-08
1532,27,4.4444444,2021-08-09
1532,17,5.0000000,2021-08-10
1532,16,4.0000000,2021-08-11
1532,15,4.6153846,2021-08-12
1532,20,4.4444444,2021-08-13
1532,20,4.7368421,2021-08-14
1532,14,4.5833333,2021-08-15
1532,29,4.5652174,2021-08-16
1532,16,4.6153846,2021-08-17
1532,15,5.0000000,2021-08-18
1532,20,4.0625000,2021-08-19
1532,30,4.5833333,2021-08-20
1532,19,4.7222222,2021-08-21
1532,15,4.6428571,2021-08-22
1532,10,4.4444444,2021-08-23
1532,22,4.7368421,2021-08-24
1532,24,5.0000000,2021-08-25
1532,3,5.0000000,2021-08-26
1532,21,4.1176471,2021-08-27
1532,17,5.0000000,2021-08-28
1532,10,4.5000000,2021-08-29
1532,3,5.0000000,2021-08-30
1532,8,4.3750000,2021-08-31
1532,5,3.7500000,2021-09-01
1532,4,3.7500000,2021-09-02
1532,14,3.6363636,2021-09-03
1532,4,5.0000000,2021-09-04
1532,7,5.0000000,2021-09-05
1532,4,5.0000000,2021-09-07
1532,6,5.0000000,2021-09-08
1532,14,5.0000000,2021-09-10
1532,3,5.0000000,2021-09-12
1532,6,5.0000000,2021-09-13
1532,6,5.0000000,2021-09-14
1532,9,5.0000000,2021-09-15
1532,4,5.0000000,2021-09-16
1532,1,5.0000000,2021-09-17
1532,6,5.0000000,2021-09-18
1532,3,5.0000000,2021-09-19
1532,9,5.0000000,2021-09-20
1532,3,5.0000000,2021-09-21
1532,2,5.0000000,2021-09-22
1532,1,5.0000000,2021-09-23
1532,1,5.0000000,2021-09-24
1532,6,5.0000000,2021-09-25
1532,6,5.0000000,2021-09-26
1532,3,5.0000000,2021-09-27
1532,4,5.0000000,2021-09-28
1532,1,5.0000000,2021-09-29
1532,5,5.0000000,2021-09-30
1532,6,5.0000000,2021-10-01
1532,3,5.0000000,2021-10-02
1532,4,5.0000000,2021-10-03
1532,2,5.0000000,2021-10-04
1532,5,5.0000000,2021-10-05
1532,5,5.0000000,2021-10-06
1532,1,5.0000000,2021-10-07
1532,1,5.0000000,2021-10-08
1532,2,5.0000000,2021-10-09
1532,1,5.0000000,2021-11-08
1532,3,5.5000000,2022-05-20
1532,3,5.3333333,2022-05-21
1532,7,5.5000000,2022-05-22
1532,1,5.5000000,2022-05-24
1532,2,5.5000000,2022-05-25
1532,1,5.5000000,2022-05-27
1532,3,5.5000000,2022-05-29
1532,3,5.5000000,2022-05-30
1532,6,5.5000000,2022-06-01
1532,10,5.5000000,2022-06-02
1532,5,5.5000000,2022-06-03
1532,9,5.5000000,2022-06-04
1532,9,5.5000000,2022-06-05
1532,4,5.5000000,2022-06-07
1532,5,5.5000000,2022-06-08
1532,2,5.5000000,2022-06-09
1532,3,5.5000000,2022-06-10
1532,2,5.5000000,2022-06-11
1532,2,5.5000000,2022-06-12
1532,2,5.5000000,2022-06-13
1532,2,5.5000000,2022-06-14
1532,1,5.5000000,2022-06-15
1532,2,5.5000000,2022-06-16
1532,2,5.5000000,2022-06-17
1532,2,5.5000000,2022-06-18
1532,8,5.5000000,2022-06-19
1532,7,5.5000000,2022-06-20
1532,3,5.5000000,2022-06-21
1532,4,5.5000000,2022-06-22
1532,6,5.5000000,2022-06-23
1532,4,5.5000000,2022-06-24
1532,9,5.5000000,2022-06-25
1532,11,5.5000000,2022-06-26
1532,2,5.7500000,2022-06-27
1532,5,5.5000000,2022-06-28
1532,3,5.5000000,2022-06-29
1532,4,5.5000000,2022-06-30
1532,1,5.5000000,2022-07-01
1532,3,5.5000000,2022-07-02
1532,9,5.5000000,2022-07-03
1532,5,5.5000000,2022-07-04
1532,4,5.5000000,2022-07-05
1532,6,5.5000000,2022-07-06
1532,4,5.5000000,2022-07-07
1532,3,5.5000000,2022-07-09
1532,7,5.5000000,2022-07-10
1532,5,5.5000000,2022-07-11
1532,4,5.5000000,2022-07-12
1532,6,5.5000000,2022-07-13
1532,5,5.5000000,2022-07-14
1532,6,5.5000000,2022-07-15
1532,8,5.5000000,2022-07-16
1532,11,5.5000000,2022-07-17
1532,9,5.5000000,2022-07-18
1532,3,5.5000000,2022-07-19
1532,4,5.5000000,2022-07-20
1532,5,5.5000000,2022-07-21
1532,4,5.5000000,2022-07-22
1532,14,5.5000000,2022-07-23
1532,10,5.5000000,2022-07-24
1532,5,5.5000000,2022-07-25
1532,3,5.5000000,2022-07-26
1532,7,5.5000000,2022-07-28
1532,5,5.5000000,2022-07-29
1532,8,5.5714286,2022-07-30
1532,11,5.5000000,2022-07-31
1532,5,5.5000000,2022-08-01
1532,7,5.5000000,2022-08-02
1532,6,5.5000000,2022-08-03
1532,1,5.5000000,2022-08-04
1532,12,5.5000000,2022-08-05
1532,9,5.5000000,2022-08-06
1532,9,5.5000000,2022-08-07
1532,16,5.5000000,2022-08-08
1532,5,5.5000000,2022-08-09
1532,26,5.5000000,2022-08-10
1532,13,5.5000000,2022-08-11
1532,15,5.5000000,2022-08-12
1532,14,5.5000000,2022-08-13
1532,14,5.5000000,2022-08-14
1532,11,5.5000000,2022-08-15
1532,10,5.5000000,2022-08-16
1532,19,5.5000000,2022-08-17
1532,12,5.5000000,2022-08-18
1532,8,5.5000000,2022-08-19
1532,8,5.5000000,2022-08-20
1532,17,5.5000000,2022-08-21
1532,12,5.5000000,2022-08-22
1532,16,5.5000000,2022-08-23
1532,2,5.5000000,2022-08-24
1532,10,5.5000000,2022-08-25
1532,14,5.5000000,2022-08-26
1532,10,5.5000000,2022-08-27
1532,8,5.5000000,2022-08-28
1532,6,5.5000000,2022-08-29
1532,6,5.5000000,2022-08-30
1532,11,5.5000000,2022-08-31
1532,6,5.5000000,2022-09-01
1532,3,5.5000000,2022-09-02
1532,11,5.5000000,2022-09-03
1532,10,5.3888889,2022-09-04
1532,4,5.5000000,2022-09-05
1532,4,5.5000000,2022-09-06
1532,7,5.5000000,2022-09-07
1532,6,5.5000000,2022-09-08
1532,2,5.5000000,2022-09-09
1532,10,5.5000000,2022-09-10
1532,4,5.5000000,2022-09-11
1532,1,5.5000000,2022-09-12
1532,2,5.5000000,2022-09-13
1532,1,5.5000000,2022-09-14
1532,2,5.5000000,2022-09-15
1532,2,5.5000000,2022-09-16
1532,2,5.5000000,2022-09-17
1532,4,5.5000000,2022-09-18
1532,4,5.5000000,2022-09-19
1532,2,5.5000000,2022-09-20
1532,2,5.5000000,2022-09-22
1532,8,5.5000000,2022-09-23
1532,1,5.5000000,2022-09-25
1532,2,5.5000000,2022-09-27
1532,2,5.5000000,2022-09-28
1532,3,5.5000000,2022-09-29
1532,3,5.5000000,2022-09-30
1532,4,5.5000000,2022-10-02
1532,1,5.5000000,2022-10-03
1532,1,5.5000000,2022-10-05
1532,2,5.5000000,2022-10-07
1532,2,5.5000000,2022-10-09
1535,3,5.0000000,2021-07-14
1535,11,4.3750000,2021-07-15
1535,6,4.0000000,2021-07-16
1535,1,5.0000000,2021-07-17
1535,3,3.3333333,2021-07-19
1535,3,5.0000000,2021-07-20
1535,1,5.0000000,2021-07-21
1535,2,2.5000000,2021-07-22
1535,4,3.7500000,2021-07-23
1535,2,0.0000000,2021-07-24
1535,2,5.0000000,2021-07-25
1535,5,5.0000000,2021-07-26
1535,3,5.0000000,2021-07-27
1535,3,3.3333333,2021-07-28
1535,5,4.0000000,2021-07-29
1535,8,4.2857143,2021-07-30
1535,1,5.0000000,2021-07-31
1535,5,4.0000000,2021-08-01
1535,3,3.3333333,2021-08-02
1535,4,2.5000000,2021-08-03
1535,2,5.0000000,2021-08-04
1535,1,0.0000000,2021-08-05
1535,4,3.7500000,2021-08-06
1535,8,5.0000000,2021-08-07
1535,4,3.7500000,2021-08-08
1535,2,5.0000000,2021-08-09
1535,1,5.0000000,2021-08-10
1535,6,4.1666667,2021-08-11
1535,5,4.0000000,2021-08-12
1535,6,3.3333333,2021-08-13
1535,7,5.0000000,2021-08-14
1535,4,3.7500000,2021-08-15
1535,6,5.0000000,2021-08-16
1535,9,3.7500000,2021-08-17
1535,7,4.1666667,2021-08-18
1535,7,4.2857143,2021-08-19
1535,9,2.7777778,2021-08-20
1535,9,5.0000000,2021-08-21
1535,2,5.0000000,2021-08-22
1535,13,4.0000000,2021-08-23
1535,8,3.0000000,2021-08-24
1535,5,4.0000000,2021-08-25
1535,1,5.0000000,2021-08-26
1535,4,3.7500000,2021-08-27
1535,4,5.0000000,2021-08-28
1535,2,5.0000000,2021-08-29
1535,5,3.0000000,2021-08-30
1535,7,2.0000000,2021-08-31
1535,3,1.6666667,2021-09-01
1535,6,4.0000000,2021-09-02
1535,7,5.0000000,2021-09-03
1535,3,5.0000000,2021-09-04
1535,5,5.0000000,2021-09-05
1535,1,5.0000000,2021-09-07
1535,2,5.0000000,2021-09-08
1535,1,5.0000000,2021-09-10
1535,4,5.0000000,2021-09-13
1535,1,5.0000000,2021-09-14
1535,4,5.0000000,2021-09-15
1535,2,5.0000000,2021-09-16
1535,1,5.0000000,2021-09-17
1535,2,5.0000000,2021-09-19
1535,2,5.0000000,2021-09-20
1535,4,5.0000000,2021-09-21
1535,2,5.0000000,2021-09-22
1535,3,5.0000000,2021-09-23
1535,3,5.0000000,2021-09-24
1535,2,5.0000000,2021-09-25
1535,5,5.0000000,2021-09-26
1535,1,5.0000000,2021-09-28
1535,1,5.0000000,2021-09-29
1535,1,5.0000000,2021-09-30
1535,2,4.5000000,2021-10-02
1535,2,5.0000000,2021-10-03
1535,2,5.0000000,2021-10-05
1535,2,5.0000000,2021-10-06
1535,2,5.0000000,2021-10-07
1535,1,5.0000000,2021-10-09
1535,1,5.0000000,2022-05-19
1535,1,5.0000000,2022-05-21
1535,3,5.0000000,2022-05-26
1535,1,5.0000000,2022-05-27
1535,2,5.0000000,2022-05-29
1535,5,5.0000000,2022-06-02
1535,2,5.0000000,2022-06-03
1535,3,5.0000000,2022-06-04
1535,2,5.0000000,2022-06-05
1535,1,5.0000000,2022-06-06
1535,3,5.0000000,2022-06-08
1535,1,5.0000000,2022-06-09
1535,4,5.0000000,2022-06-12
1535,2,5.0000000,2022-06-13
1535,1,5.0000000,2022-06-15
1535,3,5.0000000,2022-06-17
1535,2,5.0000000,2022-06-19
1535,2,5.0000000,2022-06-20
1535,2,5.0000000,2022-06-21
1535,2,5.0000000,2022-06-22
1535,3,5.0000000,2022-06-23
1535,4,5.0000000,2022-06-24
1535,3,5.0000000,2022-06-26
1535,2,5.0000000,2022-06-28
1535,2,5.0000000,2022-06-29
1535,2,5.0000000,2022-06-30
1535,2,5.0000000,2022-07-01
1535,1,5.0000000,2022-07-02
1535,2,5.0000000,2022-07-03
1535,5,5.0000000,2022-07-04
1535,2,5.0000000,2022-07-05
1535,3,5.0000000,2022-07-06
1535,9,5.0000000,2022-07-07
1535,3,5.0000000,2022-07-08
1535,2,5.0000000,2022-07-09
1535,6,5.0000000,2022-07-10
1535,2,5.0000000,2022-07-11
1535,4,5.0000000,2022-07-12
1535,6,5.0000000,2022-07-13
1535,4,5.0000000,2022-07-14
1535,1,5.0000000,2022-07-15
1535,6,5.0000000,2022-07-16
1535,7,5.0000000,2022-07-17
1535,3,5.0000000,2022-07-18
1535,1,5.0000000,2022-07-19
1535,2,5.0000000,2022-07-20
1535,3,5.0000000,2022-07-21
1535,5,5.0000000,2022-07-22
1535,3,5.0000000,2022-07-23
1535,4,5.0000000,2022-07-24
1535,5,5.0000000,2022-07-25
1535,1,5.0000000,2022-07-26
1535,8,5.0000000,2022-07-27
1535,3,5.0000000,2022-07-28
1535,3,5.0000000,2022-07-29
1535,2,5.0000000,2022-07-30
1535,4,5.0000000,2022-07-31
1535,3,5.0000000,2022-08-01
1535,4,5.0000000,2022-08-02
1535,3,5.0000000,2022-08-03
1535,3,5.0000000,2022-08-04
1535,7,5.0000000,2022-08-05
1535,4,5.0000000,2022-08-06
1535,1,5.0000000,2022-08-07
1535,7,5.0000000,2022-08-08
1535,2,5.0000000,2022-08-09
1535,7,5.0000000,2022-08-10
1535,6,5.0000000,2022-08-11
1535,3,5.0000000,2022-08-12
1535,8,5.0000000,2022-08-13
1535,6,5.0000000,2022-08-14
1535,15,5.0000000,2022-08-15
1535,5,5.0000000,2022-08-16
1535,6,5.0000000,2022-08-17
1535,9,5.0000000,2022-08-18
1535,2,5.0000000,2022-08-19
1535,6,5.0000000,2022-08-20
1535,7,5.0000000,2022-08-21
1535,4,5.0000000,2022-08-22
1535,7,5.0000000,2022-08-23
1535,7,5.0000000,2022-08-24
1535,6,5.0000000,2022-08-25
1535,4,5.0000000,2022-08-26
1535,4,5.0000000,2022-08-27
1535,4,5.0000000,2022-08-28
1535,3,5.0000000,2022-08-30
1535,7,5.0000000,2022-08-31
1535,2,5.0000000,2022-09-01
1535,4,5.0000000,2022-09-02
1535,9,5.0000000,2022-09-03
1535,4,5.0000000,2022-09-04
1535,4,5.0000000,2022-09-06
1535,4,5.0000000,2022-09-07
1535,4,5.0000000,2022-09-08
1535,1,5.0000000,2022-09-09
1535,4,5.0000000,2022-09-10
1535,2,5.0000000,2022-09-11
1535,1,5.0000000,2022-09-13
1535,2,5.0000000,2022-09-14
1535,1,5.0000000,2022-09-16
1535,1,5.0000000,2022-09-17
1535,1,5.0000000,2022-09-18
1535,2,5.0000000,2022-09-19
1535,1,5.0000000,2022-09-22
1535,4,5.0000000,2022-09-23
1535,1,5.0000000,2022-09-27
1535,1,5.0000000,2022-10-01
1535,1,5.0000000,2022-10-02
1535,1,5.0000000,2022-10-07
1535,3,5.0000000,2022-10-08
1535,2,5.0000000,2022-10-09
1536,5,5.0000000,2021-07-14
1536,6,5.0000000,2021-07-15
1536,2,2.5000000,2021-07-16
1536,6,4.1666667,2021-07-17
1536,2,5.0000000,2021-07-20
1536,3,5.0000000,2021-07-21
1536,2,5.0000000,2021-07-22
1536,1,5.0000000,2021-07-23
1536,8,4.3750000,2021-07-24
1536,3,5.0000000,2021-07-25
1536,3,5.0000000,2021-07-26
1536,2,5.0000000,2021-07-27
1536,3,3.3333333,2021-07-28
1536,7,5.0000000,2021-07-29
1536,4,1.6666667,2021-07-30
1536,6,4.1666667,2021-07-31
1536,6,3.3333333,2021-08-01
1536,4,5.0000000,2021-08-02
1536,3,2.5000000,2021-08-03
1536,6,5.0000000,2021-08-04
1536,4,3.7500000,2021-08-05
1536,2,2.5000000,2021-08-06
1536,3,5.0000000,2021-08-07
1536,2,5.0000000,2021-08-08
1536,2,2.5000000,2021-08-09
1536,3,5.0000000,2021-08-10
1536,11,3.7500000,2021-08-11
1536,4,3.7500000,2021-08-12
1536,4,3.7500000,2021-08-13
1536,3,3.3333333,2021-08-14
1536,10,4.5000000,2021-08-15
1536,6,5.0000000,2021-08-16
1536,10,3.7500000,2021-08-17
1536,6,3.3333333,2021-08-18
1536,8,3.5714286,2021-08-19
1536,11,3.5000000,2021-08-20
1536,5,4.0000000,2021-08-21
1536,7,4.0000000,2021-08-22
1536,5,5.0000000,2021-08-23
1536,13,4.5454545,2021-08-24
1536,5,5.0000000,2021-08-25
1536,1,5.0000000,2021-08-26
1536,13,4.5833333,2021-08-27
1536,5,3.0000000,2021-08-28
1536,8,3.5714286,2021-08-29
1536,2,0.0000000,2021-08-30
1536,8,4.1666667,2021-08-31
1536,4,5.0000000,2021-09-01
1536,4,3.3333333,2021-09-02
1536,9,5.0000000,2021-09-03
1536,2,5.0000000,2021-09-04
1536,4,5.0000000,2021-09-05
1536,1,5.0000000,2021-09-06
1536,2,5.0000000,2021-09-07
1536,3,5.0000000,2021-09-08
1536,4,5.0000000,2021-09-10
1536,1,5.0000000,2021-09-12
1536,5,5.0000000,2021-09-13
1536,1,5.0000000,2021-09-14
1536,2,5.0000000,2021-09-15
1536,1,5.0000000,2021-09-17
1536,8,5.0000000,2021-09-19
1536,5,5.0000000,2021-09-20
1536,1,5.0000000,2021-09-22
1536,6,5.0000000,2021-09-25
1536,2,5.0000000,2021-09-26
1536,1,5.0000000,2021-09-27
1536,1,5.0000000,2021-09-28
1536,1,5.0000000,2021-09-29
1536,1,5.0000000,2021-09-30
1536,1,5.0000000,2021-10-01
1536,2,5.0000000,2021-10-04
1536,3,5.0000000,2021-10-05
